pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,Category
44.719063,17.869987,9.390184,0.0,211.09218,1764.4839,38.559483,9486.567,213.26367,0.0,646.3005,3133.281,47.737488,745.529,763.8945,111.50002,673.7553,132.74548,199.56631,293.65643,50.937153,95.07277,50.937077,0.027421396,0.0519123,0.02742125,2.1611621,-323.79907,12.96743,0.8531084,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,5.780406,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.09189428,0.04717763,0.13033251,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,122.1407,86.83559,-0.0011437874,8.0,Ransomware-Shade-6eeb12ad60b3a90eb11764323b1e098e1a8dc3129b423866d3948e95803e2316-4.raw
38.719063,14.869987,10.053432,0.0,217.20158,1538.4839,38.74068,8498.567,219.37308,0.0,849.6995,2919.281,41.737488,657.529,701.8945,100.50002,602.7553,119.74548,183.56631,260.65643,44.937153,83.07277,44.937077,0.027882976,0.052316453,0.02788283,2.1611621,-323.79907,12.96743,0.8531084,5.853001,-0.0022857764,6.2137465,5.8515577,10.213774,7.853,11.780406,0.13047409,6.447648e-05,0.1366038,0.13043128,0.22522761,0.18051097,0.26366585,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,121.1407,85.83559,-0.0011437874,8.0,Spyware-Transponder-0a8024c73e88e8db5c5197ca24629696ce81076836a16c156f0ac5647c91d110-6.raw
36.719063,14.869987,10.322316,0.0,221.98468,1460.4839,38.742065,8254.567,224.15617,0.0,838.69946,2850.281,39.737488,658.52893,680.8945,92.50002,598.7553,113.74548,153.43369,233.65643,42.937153,79.07277,42.937077,0.028317839,0.05294008,0.028317694,2.1611621,-323.79907,12.96743,0.8531084,6.853001,-0.0022857764,7.213746,7.1484427,11.213774,8.853,12.780406,0.15623166,6.447648e-05,0.16236137,0.15618885,0.2530054,0.20727864,0.29245374,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,119.1407,86.83559,-0.0011437874,8.0,Spyware-Gator-fe142061ca9feed42486e4542fab7ecd5881cf7dbd4fec4e02493f78771a6e45-7.raw
71.71906,24.869986,6.6624064,0.0,120.924484,1807.4839,25.870672,9497.567,168.19102,0.0,456.3005,3151.281,50.73749,714.529,895.8945,119.50002,705.2447,126.74548,177.43369,285.65643,52.937153,104.07277,52.937077,0.028059488,0.05598472,0.028059341,62.16116,684.2009,372.96744,10.353109,0.14699891,-0.0022857764,18.213745,-0.14844249,22.213774,1.8529997,30.780405,-0.002859251,6.447648e-05,0.25327048,-0.0029020559,0.30856094,0.03051096,0.42755473,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,122.1407,86.83559,-0.0011437874,8.0,Ransomware-Ako-0b80904ca405a3c457c489d874f6ef077afad2f7829854fccab223a24b497395-1.raw
39.719063,15.869987,9.629073,0.0,212.48941,1545.4839,38.50996,8520.567,214.6609,0.0,447.3005,2925.281,42.737488,696.52893,689.8945,98.50002,607.7553,116.74548,178.56631,238.65643,48.937153,88.07277,48.937077,0.030538449,0.055680692,0.030538304,4.161162,-318.79907,24.96743,1.1031085,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,5.780406,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.103005394,0.052733187,0.14699918,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,119.1407,86.83559,-0.0011437874,8.0,Spyware-Gator-1cd2247ea9db6a274ba8e93af005eec8ebfcea08ea32ff8085f1b259c844e745-8.raw
36.719063,14.869987,10.241236,0.0,222.6063,1468.4839,38.958282,8277.567,224.77779,0.0,422.3005,2860.281,39.737488,660.529,678.8945,92.50002,600.7553,113.74548,153.43369,233.65643,43.937153,80.07277,43.937077,0.028822329,0.054262657,0.028822184,2.1611621,-323.79907,12.96743,0.8531084,2.853001,-0.0022857764,3.2137463,2.8515575,7.2137737,4.8529997,8.780406,0.072140746,6.447648e-05,0.078270465,0.07209794,0.1780054,0.12773319,0.22199917,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,120.1407,86.83559,-0.0011437874,8.0,Ransomware-Shade-07f2c7f2255b896454cc5bbfe43c2014acd0db1bf4f952f3d9c9fdd73ccade61-8.raw
37.280937,14.869987,10.187181,0.0,221.25494,1460.4839,38.742065,8227.567,223.42644,0.0,832.69946,2849.281,39.737488,656.529,672.8945,92.50002,589.2447,113.74548,167.56631,233.65643,42.937153,79.07277,42.937077,0.028377071,0.054019235,0.028376926,2.1611621,-323.79907,12.96743,0.8531084,1.8530011,-0.0022857764,2.2137463,2.1484425,6.2137737,4.1470003,7.780406,0.048422802,6.447648e-05,0.054552518,0.048379995,0.15685154,0.10529729,0.20212738,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,118.1407,86.83559,-0.0011437874,8.0,Spyware-180solutions-0bd1b4ceaf2621c2b429857ddd0d3691e0c7e93bdcd294f82596ec01421650f0-8.raw
37.280937,14.869987,10.241236,0.0,221.5252,1460.4839,39.311985,8237.567,223.69672,0.0,836.69946,2854.281,39.737488,657.529,676.8945,92.50002,591.2447,113.74548,168.56631,233.65643,43.937153,80.07277,43.937077,0.029022956,0.05463125,0.029022811,2.1611621,-323.79907,12.96743,0.8531084,-0.14699897,-0.0022857764,0.21374631,0.14844252,4.2137737,1.8529997,5.780406,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.111113496,0.056787238,0.15916133,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,118.1407,86.83559,-0.0011437874,8.0,Trojan-Scar-2661e956bba158a01b8dbc3c2806cac9-9.raw
38.719063,14.869987,10.771381,0.0,223.94518,1574.4839,39.663757,8761.567,226.11667,0.0,432.3005,3001.281,41.737488,647.529,781.8945,99.50002,638.7553,120.74548,169.43369,262.65643,46.937153,85.07277,46.937077,0.028246911,0.052886322,0.028246764,2.1611621,-323.79907,12.96743,0.8531084,5.853001,-0.0022857764,6.2137465,5.8515577,10.213774,7.853,11.780406,0.13047409,6.447648e-05,0.1366038,0.13043128,0.22522761,0.18051097,0.26366585,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,123.1407,86.83559,-0.0011437874,8.0,Trojan-Zeus-1fd9ad5f8aec698b7bdb0fa24faeb5e827e1b9c7c3ea76915220c04d8ac40eb5-2.raw
42.280937,16.869987,9.936216,0.0,212.07155,1665.4839,38.976944,8914.567,214.24304,0.0,861.6995,3030.281,44.737488,684.471,754.89453,107.50002,641.2447,128.74548,186.5663,273.65643,48.937153,92.07277,50.937077,0.028054278,0.05452258,0.02924178,10.161162,385.799,60.96743,2.0531085,2.146999,-0.0022857764,2.2137463,2.1484425,6.2137737,4.1470003,7.780406,0.042595293,6.447648e-05,0.048725013,0.04255249,0.13936903,0.09364227,0.17881736,137.99042,389.2228,220.90227,25.991432,24.076244,116.07608,0.0,121.1407,85.83559,-0.0011437874,8.0,Trojan-Refroso-47bdaea6d77ba34cbcd71740de9281be-6.raw
42.719063,16.869987,9.70698,0.0,211.5051,1690.4839,39.21519,9095.567,213.6766,0.0,461.30054,3087.281,45.737488,719.529,751.8945,108.50002,640.7553,129.74548,193.56631,282.65643,52.937153,95.07277,52.937077,0.029818468,0.05423021,0.029818323,7.161162,-323.79907,42.96743,0.8531084,2.853001,-0.0022857764,3.2137463,2.8515575,7.2137737,4.8529997,8.780406,0.06235814,6.447648e-05,0.06848786,0.062315334,0.1551793,0.111428834,0.19265135,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,122.1407,86.83559,-0.0011437874,8.0,Spyware-180solutions-0a09c38c3c5003d5adff784e1337c3207be62fafbebde86bff2a1dbe65a9fb42-5.raw
38.719063,14.869987,11.463689,0.0,227.56056,1579.4839,39.79196,8902.567,229.73206,0.0,431.30054,3044.281,41.737488,653.52893,841.8945,99.50002,644.7553,120.74548,184.56631,262.65643,47.937153,86.07277,47.937077,0.028761405,0.052343268,0.02876126,2.1611621,-323.79907,12.96743,0.8531084,5.853001,-0.0022857764,6.2137465,5.8515577,10.213774,7.853,11.780406,0.13047409,6.447648e-05,0.1366038,0.13043128,0.22522761,0.18051097,0.26366585,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,122.1407,86.83559,-0.0011437874,8.0,Spyware-Transponder-0d240d2d291ecdd362111af4341e65464ca9e4cb8166e2afc551a5a645abfc73-1.raw
36.719063,14.869987,10.322316,0.0,222.57927,1468.4839,38.958282,8276.567,224.75076,0.0,424.3005,2863.281,39.737488,660.529,679.8945,92.50002,600.7553,113.74548,168.56631,233.65643,43.937153,80.07277,43.937077,0.0289223,0.054446325,0.028922155,2.1611621,-323.79907,12.96743,0.8531084,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,5.780406,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.111113496,0.056787238,0.15916133,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,120.1407,85.83559,-0.0011437874,8.0,Trojan-Zeus-01ded237eec204285a7463cf4e311e1db1f1915116466b4854f0c806dc9d85dd-9.raw
40.719063,14.869987,9.688829,0.0,209.12904,1565.4839,38.06545,8588.567,211.30054,0.0,853.6995,2952.281,43.737488,663.529,716.8945,104.50002,603.2447,119.74548,182.56631,257.65643,46.937153,88.07277,46.937077,0.02859112,0.054439664,0.028590973,2.1611621,329.799,12.96743,0.8531084,4.8530016,-0.0022857764,5.2137465,4.8515577,9.213774,6.853,10.780406,0.1058364,6.447648e-05,0.11196612,0.105793595,0.19865757,0.15490709,0.23612961,137.99042,389.2228,220.90227,25.991432,24.076244,116.07608,0.0,120.1407,86.83559,-0.0011437874,8.0,Trojan-Scar-fafd39d466572a0fe9efdc53161e20db-4.raw
36.719063,14.869987,10.214209,0.0,221.66035,1461.4839,38.769093,8242.567,223.83185,0.0,417.3005,2851.281,39.737488,665.529,671.8945,92.50002,589.2447,113.74548,169.56631,233.65643,42.937153,79.07277,42.937077,0.028337555,0.05394585,0.02833741,2.1611621,-323.79907,12.96743,0.8531084,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,5.780406,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.111113496,0.056787238,0.15916133,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,119.1407,86.83559,-0.0011437874,8.0,Trojan-Zeus-0ecb2258c29ed029a4784c9397c45c5265d076465d623ab2544ebef2b129034b-10.raw
42.280937,17.869987,9.626692,0.0,208.78583,1609.4839,37.643612,8776.567,210.95732,0.0,868.69946,2981.281,44.737488,709.529,729.89453,102.50002,644.7553,122.74548,167.43369,246.65643,55.937153,97.07277,55.937077,0.03356432,0.058884624,0.033564176,2.1611621,-323.79907,12.96743,0.8531084,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,5.780406,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.09824349,0.044885866,0.13985632,137.99042,389.2228,220.90227,25.991432,24.076244,116.07608,0.0,119.1407,86.83559,-0.0011437874,8.0,Spyware-Gator-2bd78fa76bcdb4d6b059728fb7ac4afaa8a37309ae3bfb4644c7775058baa62b-10.raw
39.719063,15.869987,9.629073,0.0,210.1644,1531.4839,38.159958,8427.567,212.33589,0.0,435.3005,2906.281,42.737488,689.529,683.8945,98.50002,607.2447,113.74548,170.56631,235.65643,44.937153,84.07277,44.937077,0.028346527,0.05480395,0.028346382,2.1611621,-323.79907,12.96743,0.8531084,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,5.780406,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.103005394,0.052733187,0.14699918,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,119.1407,86.83559,-0.0011437874,8.0,Trojan-Emotet-1a78ef34aca14b8803cf7769b85cd9540e1583c3d11baf0ede43be78ab8798a2-10.raw
38.280937,15.869987,10.131705,0.0,218.5565,1488.4839,38.45188,8339.567,220.72801,0.0,422.3005,2874.281,40.737488,688.471,684.8945,95.50002,599.2447,113.74548,172.56631,234.65643,44.937153,82.07277,44.937077,0.029160406,0.054993324,0.02916026,4.161162,-320.79895,24.96743,1.1031085,1.1469989,-0.0022857764,1.2137463,1.1484425,5.2137737,3.147,6.780406,0.022781774,6.447648e-05,0.028911494,0.02273897,0.13121052,0.07965626,0.17648636,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,119.1407,86.83559,-0.0011437874,8.0,Ransomware-Shade-6c26e9f7a2cf7939e795f6e0c46c2ed217a0f7c185bca0bbe0c02f5370d02fd5-9.raw
37.280937,14.869987,10.241236,0.0,221.74142,1461.4839,38.769093,8245.567,223.91293,0.0,836.69946,2858.281,39.737488,657.529,679.8945,92.50002,591.2447,113.74548,168.56631,233.65643,43.937153,80.07277,43.937077,0.02900277,0.054594167,0.029002625,2.1611621,-323.79907,12.96743,0.8531084,-0.14699897,-0.0022857764,0.21374631,0.14844252,4.2137737,1.8529997,5.780406,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.111113496,0.056787238,0.15916133,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,118.1407,86.83559,-0.0011437874,8.0,Trojan-Emotet-2a9d34550c8755ecc9b689ae2acc4757378ec63ed4d2fc42413b9c18b5c198fd-9.raw
41.280937,15.869987,10.225414,0.0,217.20221,1630.4839,39.650814,8919.567,219.3737,0.0,852.6995,3060.281,43.737488,659.529,779.89453,103.50002,640.2447,126.74548,187.5663,270.65643,47.937153,88.07277,47.937077,0.027863968,0.052894216,0.027863823,2.1611621,-323.79907,12.96743,0.8531084,0.8530011,-0.0022857764,1.2137463,1.1484425,5.2137737,3.147,6.780406,0.020950273,6.447648e-05,0.02707999,0.02090747,0.12205301,0.07416175,0.16366585,137.99042,389.2228,220.90227,25.991432,24.076244,116.07608,0.0,121.1407,85.83559,-0.0011437874,8.0,Spyware-180solutions-0e52976943eef26c39f18e3de92014ae18122f09dcca889af4291d0328a04dc2-3.raw
36.719063,14.869987,10.295289,0.0,221.57927,1461.4839,39.339012,8239.567,223.75076,0.0,415.3005,2853.281,39.737488,659.529,675.8945,92.50002,591.2447,113.74548,168.56631,233.65643,43.937153,80.07277,43.937077,0.029063413,0.05470558,0.029063268,2.1611621,-323.79907,12.96743,0.8531084,0.14699891,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,5.780406,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.111113496,0.056787238,0.15916133,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,119.1407,86.83559,-0.0011437874,8.0,Ransomware-Shade-f7486997c398862fbaef51dc1207df440fb1fab17e03f7bd0e3c88471459898d-10.raw
40.719063,15.869987,9.591269,0.0,209.06609,1564.4839,38.041058,9138.567,235.78334,0.0,597.3005,2949.281,41.737488,704.529,711.8945,101.50002,618.2447,119.74548,497.4337,261.65643,47.937153,86.07277,47.937077,0.029467966,0.053621087,0.02946782,2.1611621,-323.79907,12.96743,0.8531084,-0.14699897,-0.0022857764,2.2137463,-0.14844249,6.2137737,1.8529997,7.780406,-0.002859251,6.447648e-05,0.052050956,0.0029020582,0.14934686,0.046047308,0.19212113,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,119.1407,85.83559,-0.0011437874,8.0,Spyware-180solutions-0f376003e5e59498952dcc95f6eddc6b952245cb3ad2e402d996176c7c8f91d7-7.raw
38.280937,14.869987,10.105389,0.0,220.79335,1506.4839,39.495487,8424.567,222.96484,0.0,842.69946,2899.281,40.737488,667.529,694.8945,98.50002,593.2447,116.74548,182.56631,255.65643,44.937153,82.07277,44.937077,0.028670503,0.053122308,0.028670358,2.1611621,-323.79907,12.96743,0.8531084,2.853001,-0.0022857764,3.2137463,2.8515575,7.2137737,4.8529997,8.780406,0.07031148,6.447648e-05,0.0764412,0.070268676,0.1737371,0.1246844,0.21651137,137.99042,389.2228,220.90227,25.991432,24.076244,116.07608,0.0,118.1407,86.83559,-0.0011437874,8.0,Ransomware-Conti-0b1bbcbecc79cd91a465e3095a64adc39c7bd15a6c29b748264da16a504d1938-7.raw
41.719063,15.869987,9.460026,0.0,206.35727,1591.4839,37.78496,8674.567,208.52876,0.0,447.3005,2978.281,44.737488,682.529,714.8945,106.50002,603.2447,119.74548,184.56631,262.65643,45.937153,87.07277,45.937077,0.027553204,0.05303129,0.02755306,2.1611621,-323.79907,12.96743,0.8531084,2.853001,-0.0022857764,3.2137463,2.8515575,7.2137737,4.8529997,8.780406,0.06380742,6.447648e-05,0.06993713,0.06376461,0.15856095,0.1138443,0.19699918,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,121.1407,85.83559,-0.0011437874,8.0,Ransomware-Maze-94791378c663377e59eb88c89352ff7f5a8709c7d4750251716f468975daab24-6.raw
34.719063,13.869987,10.164787,0.0,181.28584,1245.4839,34.829327,6399.5674,183.45732,0.0,366.3005,1962.281,35.73749,446.529,600.8945,87.50002,418.7553,92.74548,95.56631,191.65643,40.93715,75.07277,40.937077,0.031096457,0.057875045,0.031096311,2.1611621,329.799,12.96743,0.8531084,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,4.7804065,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.11729111,0.059876043,0.13985632,136.99042,385.2228,219.90227,26.008568,23.076244,114.07608,0.0,115.1407,87.83559,-0.0011437874,8.0,Ransomware-Shade-f56687137caf9a67678cde91e46143a458cd7316f0e6c991789b1136ad624973-3.raw
36.719063,14.869987,10.133127,0.0,221.9036,1468.4839,38.958282,8251.567,224.07509,0.0,420.3005,2853.281,39.737488,659.529,671.8945,92.50002,598.7553,113.74548,153.43369,233.65643,42.937153,79.07277,42.937077,0.028219657,0.053726897,0.028219512,2.1611621,-323.79907,12.96743,0.8531084,2.853001,-0.0022857764,3.2137463,2.8515575,7.2137737,4.8529997,8.780406,0.072140746,6.447648e-05,0.078270465,0.07209794,0.1780054,0.12773319,0.22199917,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,120.1407,86.83559,-0.0011437874,8.0,Ransomware-Shade-4d22de67fcbd6ea38c8c4eb05fc683b3f586dc00ceac6e722ba04a5075ee38f6-8.raw
39.719063,15.869987,9.979074,0.0,220.5644,1563.4839,38.39004,8844.567,210.47307,0.0,634.3005,2927.281,41.737488,684.529,723.8945,97.50002,654.7553,119.74548,162.4337,255.65643,43.937153,82.07277,43.937077,0.026974184,0.05214274,0.02697404,60.161163,18232.201,360.96744,12.053109,1.8530011,-0.0022857764,3.2137463,1.8515575,7.2137737,3.853,8.780406,0.0447598,6.447648e-05,0.07469904,0.04471699,0.16967206,0.097971275,0.21128489,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,119.1407,85.83559,-0.0011437874,8.0,Spyware-TIBS-a35c41d64298db32408f72011b95676ffd1bf5f474ce750d0d202f455239b07a-6.raw
31.719063,12.869987,10.891573,0.0,191.87065,1187.4839,36.308792,6214.5674,194.04214,0.0,341.3005,1913.2809,32.737488,423.52896,581.89453,81.50002,410.7553,92.74548,94.56631,189.65643,37.93715,69.07277,37.937077,0.030205231,0.055853453,0.030205084,1.1611617,-324.79907,6.967432,0.8531084,1.8530011,-0.0022857764,2.2137463,1.8515575,6.2137737,4.1470003,6.780406,0.055964276,6.447648e-05,0.062093996,0.055921473,0.17947598,0.12038024,0.20288153,136.99042,385.2228,219.90227,26.008568,23.076244,114.07608,0.0,115.1407,87.83559,-0.0011437874,8.0,Trojan-Reconyc-25f4bb6ae196f26163379f89a4f3ea50-3.raw
37.719063,14.869987,10.079073,0.0,218.8986,1485.4839,38.942856,8352.567,221.07011,0.0,416.3005,2878.281,40.737488,667.529,686.8945,95.50002,593.2447,116.74548,169.56631,234.65643,42.937153,80.07277,42.937077,0.027833544,0.05368323,0.027833398,2.1611621,-323.79907,12.96743,0.8531084,2.853001,-0.0022857764,3.2137463,2.8515575,7.2137737,4.8529997,8.780406,0.07031148,6.447648e-05,0.0764412,0.070268676,0.1737371,0.1246844,0.21651137,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,120.1407,87.83559,-0.0011437874,8.0,Spyware-Transponder-0cc04bfa421a5f9232b21798826b55c9162ed012ed3f5cea5439fb0d82ef8598-7.raw
39.719063,15.869987,10.079073,0.0,220.98941,1564.4839,38.41504,8861.567,228.68077,0.0,639.3005,2937.281,41.737488,688.529,732.8945,97.50002,654.7553,119.74548,164.43369,255.65643,43.937153,82.07277,43.937077,0.027132498,0.05244096,0.027132353,61.161163,18178.201,366.96744,12.253109,-0.14699897,-0.0022857764,1.2137463,-0.14844249,5.2137737,1.8529997,6.780406,-0.002859251,6.447648e-05,0.028270466,-0.0029020559,0.12800539,0.052733187,0.17199917,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,119.1407,86.83559,-0.0011437874,8.0,Ransomware-Pysa-0b8ca2b39f0592f9fbdc5e16f7922435b01e1e58e4ea66a6a3d81be6a7e6cc9e-9.raw
39.719063,15.869987,9.854074,0.0,216.3644,1567.4839,39.05996,8676.567,223.93718,0.0,439.3005,2941.281,41.737488,716.529,721.8945,101.50002,616.2447,119.74548,195.5663,260.65643,49.937153,89.07277,49.937077,0.030741042,0.0555307,0.030740894,3.1611621,-322.79895,18.96743,0.8531084,-0.14699897,-0.0022857764,1.2137463,-0.14844249,5.2137737,1.8529997,6.780406,-0.002859251,6.447648e-05,0.028270466,-0.0029020559,0.12800539,0.052733187,0.17199917,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,119.1407,86.83559,-0.0011437874,8.0,Spyware-180solutions-0ff800bb83081f5b9ebd745417d61bb73fe65231cc1e648bdad84ee25db57865-6.raw
42.719063,16.869987,9.4046545,0.0,205.59813,1641.4839,37.505737,8841.567,207.76962,0.0,453.30054,3023.281,45.737488,685.529,728.8945,107.50002,622.7553,123.74548,188.56631,268.65643,47.937153,90.07277,47.937077,0.02771129,0.05284077,0.027711144,2.1611621,-323.79907,12.96743,0.8531084,1.8530011,-0.0022857764,2.2137463,1.8515575,6.2137737,3.853,7.780406,0.041585192,6.447648e-05,0.04771491,0.04154239,0.13633873,0.09162207,0.17477696,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,122.1407,85.83559,-0.0011437874,8.0,Spyware-CWS-0cc838ae66f0fcac94bc0144f73b3f4e11d419fc06f17e6e858d425333db3c3c-4.raw
36.719063,14.869987,10.214209,0.0,221.76846,1468.4839,38.958282,8246.567,223.93996,0.0,418.3005,2851.281,39.737488,660.529,673.8945,92.50002,600.7553,113.74548,168.56631,233.65643,43.937153,80.07277,43.937077,0.028942376,0.05448321,0.028942231,2.1611621,-323.79907,12.96743,0.8531084,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,5.780406,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.111113496,0.056787238,0.15916133,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,120.1407,86.83559,-0.0011437874,8.0,Trojan-Zeus-3fbf2c2213dcea25c6608a253f8f3ffcf0063fe3f14b066f594d849bf9fc51ae-10.raw
43.719063,16.869987,9.533619,0.0,205.12349,1646.4839,37.330414,8987.567,211.16496,0.0,452.3005,3076.281,46.737488,682.529,755.8945,107.50002,645.2447,126.74548,188.56631,271.65643,70.93715,107.07277,70.93708,0.043246098,0.06568272,0.04324595,2.1611621,329.799,12.96743,0.8531084,0.14699891,-0.0022857764,0.21374631,-0.14844249,4.2137737,2.1470003,8.780406,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.09391448,0.04272136,0.20154463,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,122.1407,54.164417,-0.0011437874,8.0,Trojan-Emotet-0f8f0c25ad82c4e3266f65014d53fed8914c395add6d6aec602652987dee0291-4.raw
42.280937,17.869987,9.793359,0.0,209.66678,1610.4839,37.667423,8813.567,211.83827,0.0,867.69946,2984.281,44.737488,714.529,743.8945,102.50002,644.7553,122.74548,167.43369,246.65643,55.937153,97.07277,55.937077,0.033522304,0.058811285,0.033522155,2.1611621,-323.79907,12.96743,0.8531084,-0.14699897,-0.0022857764,0.21374631,-0.14844249,4.2137737,1.8529997,5.780406,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.09824349,0.044885866,0.13985632,137.99042,389.2228,220.90227,25.991432,24.076244,116.07608,0.0,119.1407,85.83559,-0.0011437874,8.0,Spyware-Gator-2ac16d492381b3f9a9c6dc1f1cc2a21c0d38cec4a25b59914916a325b3841743-8.raw
37.280937,14.869987,10.214209,0.0,221.87657,1460.4839,38.742065,8250.567,224.04807,0.0,836.69946,2856.281,39.737488,657.529,677.8945,92.50002,591.2447,113.74548,167.56631,233.65643,43.937153,80.07277,43.937077,0.029022956,0.05463125,0.029022811,2.1611621,-323.79907,12.96743,0.8531084,-0.14699897,-0.0022857764,0.21374631,0.14844252,4.2137737,1.8529997,5.780406,-0.002859251,6.447648e-05,0.003270465,-0.0029020559,0.111113496,0.056787238,0.15916133,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,118.1407,86.83559,-0.0011437874,8.0,Trojan-Emotet-0cb46b72adac8206ae757f5496b2e1f37cea63d69c7ea26c29ce641023c557ec-7.raw
42.280937,16.869987,10.674312,0.0,212.80965,1607.4839,37.595993,8947.567,225.33589,0.0,430.3005,3054.281,42.737488,671.471,842.8945,102.50002,643.2447,120.74548,170.4337,263.65643,46.937153,86.07277,46.937077,0.02770249,0.05250416,0.027702345,2.1611621,-323.79907,12.96743,0.8531084,2.853001,-0.0022857764,5.2137465,2.8515575,9.213774,4.8529997,10.780406,0.06380742,6.447648e-05,0.114381574,0.06376461,0.20300539,0.1138443,0.24144362,137.99042,389.2228,220.90227,26.008568,24.076244,116.07608,0.0,122.1407,85.83559,-0.0011437874,8.0,Ransomware-Ako-0b2f28658ba4a87756b5c933bd9dd4725173e15f862f95e2333e4594dd567e63-1.raw
